,referencing,referenced,total_refs,direct_ref
734,8b0a4d41ee469547163ea154ad2b522d6d335671,4f5769d9fac7e94afedd86eb0967b1977a5e8626,10,False
735,8b0a4d41ee469547163ea154ad2b522d6d335671,a3bc5b5bd9690842d6f6998aa95388de0894a156,4,False
743,8b0a4d41ee469547163ea154ad2b522d6d335671,f5da5560d924b846c4035ad4112c32d1ad704819,8,False
745,8b0a4d41ee469547163ea154ad2b522d6d335671,957f63a28e333648997257a12a4d211dfdf9fb15,4,False
753,8b0a4d41ee469547163ea154ad2b522d6d335671,02c37bd520162682a656d27f1a04ad1c77620a07,4,False
754,8b0a4d41ee469547163ea154ad2b522d6d335671,5fc98a7f6de4fa4fb989951c0cce7008b5e44f80,4,False
756,8b0a4d41ee469547163ea154ad2b522d6d335671,03a749ef23b6dc5ca4111407f001904976e3d2d7,4,False
757,8b0a4d41ee469547163ea154ad2b522d6d335671,b689d344502419f656d482bd186a5ee6b0140891,7,False
758,8b0a4d41ee469547163ea154ad2b522d6d335671,d7a3efa99a71c3341552de3eb0db078dac368fd5,5,False
759,8b0a4d41ee469547163ea154ad2b522d6d335671,1ebd8d2863b23a90a36985f9a25c5d431e39612c,19,False
765,8b0a4d41ee469547163ea154ad2b522d6d335671,f8cdc12946a1c7ce157eeba4ae899907ebad7095,4,False
766,8b0a4d41ee469547163ea154ad2b522d6d335671,53f7e55e05999c34610e8d26227ba64c08a0f4ff,14,False
770,8b0a4d41ee469547163ea154ad2b522d6d335671,99cdc0ec5eb6660c5a600d3c240fc27f683c42f8,4,False
772,8b0a4d41ee469547163ea154ad2b522d6d335671,a3406105eb51f858bcaa6906fcdf6a58cfc95176,5,False
773,8b0a4d41ee469547163ea154ad2b522d6d335671,88779104d045f4f319d17184368ee12431a0ce82,5,False
778,8b0a4d41ee469547163ea154ad2b522d6d335671,ae7cb87ad5f34302b1016d94700428f1f76fe041,4,False
793,ea7a556db3ddfc859e33293063ca7911e3b77da5,4f5769d9fac7e94afedd86eb0967b1977a5e8626,10,False
796,ea7a556db3ddfc859e33293063ca7911e3b77da5,f5da5560d924b846c4035ad4112c32d1ad704819,8,False
802,ea7a556db3ddfc859e33293063ca7911e3b77da5,0965a50373ff2e38a05a3646867890d5f1069ae9,6,False
803,ea7a556db3ddfc859e33293063ca7911e3b77da5,272dba88f6f7d2f6ad6076d5d6db0315a572b9d9,5,False
806,ea7a556db3ddfc859e33293063ca7911e3b77da5,8d39c4a23bcecc6977ae98e14005aebbc886aa39,5,False
807,ea7a556db3ddfc859e33293063ca7911e3b77da5,1ebd8d2863b23a90a36985f9a25c5d431e39612c,19,False
811,ea7a556db3ddfc859e33293063ca7911e3b77da5,cea4fb5e46aee36ff77ac5d4f0014cd8cb1bee30,9,False
813,ea7a556db3ddfc859e33293063ca7911e3b77da5,53f7e55e05999c34610e8d26227ba64c08a0f4ff,14,False
817,ea7a556db3ddfc859e33293063ca7911e3b77da5,d9f4d4652b143a2b50533d8a174ad05453044931,7,False
819,ea7a556db3ddfc859e33293063ca7911e3b77da5,33c68a952dd1af96a8dcaba64fed5810a4328056,5,False
835,341ea24cc5456da43c0c0b8d1a6e362b31815d8f,7e534389bf18a62353aab3cb58036c2047bdbf6e,4,False
849,341ea24cc5456da43c0c0b8d1a6e362b31815d8f,95a6c00a852b56783e9aba6a1c36381e6b643f7c,4,False
862,341ea24cc5456da43c0c0b8d1a6e362b31815d8f,1bb49c3de3b09c196879fd57fc10daec33ad129b,4,False
876,341ea24cc5456da43c0c0b8d1a6e362b31815d8f,1ebd8d2863b23a90a36985f9a25c5d431e39612c,19,False
889,341ea24cc5456da43c0c0b8d1a6e362b31815d8f,33052126780794407eae74479c0c0de053921434,7,False
890,341ea24cc5456da43c0c0b8d1a6e362b31815d8f,7066f00d534a6503931372bb9caeec68bbc7d8a9,8,False
892,341ea24cc5456da43c0c0b8d1a6e362b31815d8f,53f7e55e05999c34610e8d26227ba64c08a0f4ff,14,False
903,341ea24cc5456da43c0c0b8d1a6e362b31815d8f,18b271097d0d5ff8b57675bf67450104d4ce31f4,5,False
904,341ea24cc5456da43c0c0b8d1a6e362b31815d8f,88779104d045f4f319d17184368ee12431a0ce82,5,False
934,ea35d133e37f1fc1339999175970d2795dfe99da,9b536c7b0f45d4b512f337d0acda09ca3e4cd953,4,False
935,ea35d133e37f1fc1339999175970d2795dfe99da,1c5a74d5124a5ca91986f8991a924b53e523e08c,4,False
940,ea35d133e37f1fc1339999175970d2795dfe99da,1ebd8d2863b23a90a36985f9a25c5d431e39612c,19,False
951,9dd8d17a17c9d23572fa90d819a9388a7faa49ed,7e534389bf18a62353aab3cb58036c2047bdbf6e,4,False
952,9dd8d17a17c9d23572fa90d819a9388a7faa49ed,1c5a74d5124a5ca91986f8991a924b53e523e08c,4,False
960,9dd8d17a17c9d23572fa90d819a9388a7faa49ed,1ebd8d2863b23a90a36985f9a25c5d431e39612c,19,False
970,a4c8b73f5add658a08562e920ed458f96d105179,a3bc5b5bd9690842d6f6998aa95388de0894a156,4,False
972,a4c8b73f5add658a08562e920ed458f96d105179,8014e27066275b8c99a1db76386f66213cc6fe90,4,False
974,a4c8b73f5add658a08562e920ed458f96d105179,bbd69927dc4fc8a83049efd410a219c4d1a50d22,4,False
976,a4c8b73f5add658a08562e920ed458f96d105179,03a749ef23b6dc5ca4111407f001904976e3d2d7,4,False
978,a4c8b73f5add658a08562e920ed458f96d105179,f3747d72af6c12c49e1fec4ba8fe65bcd9d25d05,4,False
979,a4c8b73f5add658a08562e920ed458f96d105179,6a672db70fc9df10403e114dcc1851505c7ab93b,4,False
983,a4c8b73f5add658a08562e920ed458f96d105179,33052126780794407eae74479c0c0de053921434,7,False
984,a4c8b73f5add658a08562e920ed458f96d105179,9cdff54c2ba18a97ba1675c69eb632e9ded2607c,6,False
988,a4c8b73f5add658a08562e920ed458f96d105179,8fc6944d105536a4633f286737ecd3949181d731,8,False
992,c7884360037cb59d27ec25f8a3f00f2d95509066,894d1a656c40c75c868b5cdf9e477e93a33d350f,4,False
1008,c7884360037cb59d27ec25f8a3f00f2d95509066,272dba88f6f7d2f6ad6076d5d6db0315a572b9d9,5,False
1013,c7884360037cb59d27ec25f8a3f00f2d95509066,6a672db70fc9df10403e114dcc1851505c7ab93b,4,False
1015,c7884360037cb59d27ec25f8a3f00f2d95509066,d1d504f87535dcc2789fc255c0e51923e1dae6a9,5,False
1043,c0d7e39bc35f2cc22ba27a2f1f749a8f0212bcdf,7e534389bf18a62353aab3cb58036c2047bdbf6e,4,False
1058,c0d7e39bc35f2cc22ba27a2f1f749a8f0212bcdf,4f5769d9fac7e94afedd86eb0967b1977a5e8626,10,False
1060,c0d7e39bc35f2cc22ba27a2f1f749a8f0212bcdf,a3bc5b5bd9690842d6f6998aa95388de0894a156,4,False
1069,c0d7e39bc35f2cc22ba27a2f1f749a8f0212bcdf,d622f56d27f77d1211cfde5ca6c3141b0712b0aa,4,False
1072,c0d7e39bc35f2cc22ba27a2f1f749a8f0212bcdf,95a6c00a852b56783e9aba6a1c36381e6b643f7c,4,False
1074,c0d7e39bc35f2cc22ba27a2f1f749a8f0212bcdf,8014e27066275b8c99a1db76386f66213cc6fe90,4,False
1080,c0d7e39bc35f2cc22ba27a2f1f749a8f0212bcdf,f5da5560d924b846c4035ad4112c32d1ad704819,8,False
1082,c0d7e39bc35f2cc22ba27a2f1f749a8f0212bcdf,6eed89627a55044632728daca81da33384bd5e15,4,False
1083,c0d7e39bc35f2cc22ba27a2f1f749a8f0212bcdf,957f63a28e333648997257a12a4d211dfdf9fb15,4,False
1088,c0d7e39bc35f2cc22ba27a2f1f749a8f0212bcdf,6face220d6a1b46a9b593c441a2076dd3837044e,4,False
1101,c0d7e39bc35f2cc22ba27a2f1f749a8f0212bcdf,bbd69927dc4fc8a83049efd410a219c4d1a50d22,4,False
1104,c0d7e39bc35f2cc22ba27a2f1f749a8f0212bcdf,02c37bd520162682a656d27f1a04ad1c77620a07,4,False
1108,c0d7e39bc35f2cc22ba27a2f1f749a8f0212bcdf,5fc98a7f6de4fa4fb989951c0cce7008b5e44f80,4,False
1110,c0d7e39bc35f2cc22ba27a2f1f749a8f0212bcdf,0965a50373ff2e38a05a3646867890d5f1069ae9,6,False
1113,c0d7e39bc35f2cc22ba27a2f1f749a8f0212bcdf,272dba88f6f7d2f6ad6076d5d6db0315a572b9d9,5,False
1116,c0d7e39bc35f2cc22ba27a2f1f749a8f0212bcdf,a68ec9a74fdae7dae859e27fb711bc3c335a0d86,6,False
1119,c0d7e39bc35f2cc22ba27a2f1f749a8f0212bcdf,03a749ef23b6dc5ca4111407f001904976e3d2d7,4,False
1126,c0d7e39bc35f2cc22ba27a2f1f749a8f0212bcdf,b689d344502419f656d482bd186a5ee6b0140891,7,False
1127,c0d7e39bc35f2cc22ba27a2f1f749a8f0212bcdf,8d39c4a23bcecc6977ae98e14005aebbc886aa39,5,False
1128,c0d7e39bc35f2cc22ba27a2f1f749a8f0212bcdf,d7a3efa99a71c3341552de3eb0db078dac368fd5,5,False
1130,c0d7e39bc35f2cc22ba27a2f1f749a8f0212bcdf,6741f91a5b72c7adc706bd629bc9323a6971259f,6,False
1135,c0d7e39bc35f2cc22ba27a2f1f749a8f0212bcdf,f3747d72af6c12c49e1fec4ba8fe65bcd9d25d05,4,False
1136,c0d7e39bc35f2cc22ba27a2f1f749a8f0212bcdf,6a672db70fc9df10403e114dcc1851505c7ab93b,4,False
1137,c0d7e39bc35f2cc22ba27a2f1f749a8f0212bcdf,1ebd8d2863b23a90a36985f9a25c5d431e39612c,19,False
1143,c0d7e39bc35f2cc22ba27a2f1f749a8f0212bcdf,64e5f6d3996671a3c23ececf838b8976a078a50c,8,False
1145,c0d7e39bc35f2cc22ba27a2f1f749a8f0212bcdf,71d53c7980b9561ffd56e6012b2bbb6685209df3,5,False
1146,c0d7e39bc35f2cc22ba27a2f1f749a8f0212bcdf,501fca6a43ee0b80217ca18989d11ea417032744,6,False
1151,c0d7e39bc35f2cc22ba27a2f1f749a8f0212bcdf,d1d504f87535dcc2789fc255c0e51923e1dae6a9,5,False
1154,c0d7e39bc35f2cc22ba27a2f1f749a8f0212bcdf,cea4fb5e46aee36ff77ac5d4f0014cd8cb1bee30,9,False
1156,c0d7e39bc35f2cc22ba27a2f1f749a8f0212bcdf,7066f00d534a6503931372bb9caeec68bbc7d8a9,8,False
1157,c0d7e39bc35f2cc22ba27a2f1f749a8f0212bcdf,33052126780794407eae74479c0c0de053921434,7,False
1160,c0d7e39bc35f2cc22ba27a2f1f749a8f0212bcdf,53f7e55e05999c34610e8d26227ba64c08a0f4ff,14,False
1163,c0d7e39bc35f2cc22ba27a2f1f749a8f0212bcdf,9cdff54c2ba18a97ba1675c69eb632e9ded2607c,6,False
1168,c0d7e39bc35f2cc22ba27a2f1f749a8f0212bcdf,938071b0045ff87357da4443efcfab154d092ea4,6,False
1170,c0d7e39bc35f2cc22ba27a2f1f749a8f0212bcdf,fcd025dd765a74496086f7e081e9d7b41fd92fcb,4,False
1172,c0d7e39bc35f2cc22ba27a2f1f749a8f0212bcdf,5e23b4bc089dc6aa9855e4abdaec172171b03f00,4,False
1177,c0d7e39bc35f2cc22ba27a2f1f749a8f0212bcdf,18b271097d0d5ff8b57675bf67450104d4ce31f4,5,False
1179,c0d7e39bc35f2cc22ba27a2f1f749a8f0212bcdf,8f5ce5cc4f37036af5a4b9096b596f41c9c2fe0a,8,False
1183,c0d7e39bc35f2cc22ba27a2f1f749a8f0212bcdf,e736e25917e448c4d1624018c65bcf112e440dab,4,False
1185,c0d7e39bc35f2cc22ba27a2f1f749a8f0212bcdf,ae7cb87ad5f34302b1016d94700428f1f76fe041,4,False
1187,c0d7e39bc35f2cc22ba27a2f1f749a8f0212bcdf,8fc6944d105536a4633f286737ecd3949181d731,8,False
1206,f81f91081ebb79389017ba768d76124d6ca3fa58,c0d7e39bc35f2cc22ba27a2f1f749a8f0212bcdf,10,False
1209,f81f91081ebb79389017ba768d76124d6ca3fa58,8014e27066275b8c99a1db76386f66213cc6fe90,4,False
1211,f81f91081ebb79389017ba768d76124d6ca3fa58,6face220d6a1b46a9b593c441a2076dd3837044e,4,False
1214,f81f91081ebb79389017ba768d76124d6ca3fa58,bbd69927dc4fc8a83049efd410a219c4d1a50d22,4,False
1215,f81f91081ebb79389017ba768d76124d6ca3fa58,0965a50373ff2e38a05a3646867890d5f1069ae9,6,False
1216,f81f91081ebb79389017ba768d76124d6ca3fa58,71d53c7980b9561ffd56e6012b2bbb6685209df3,5,False
1218,f81f91081ebb79389017ba768d76124d6ca3fa58,e736e25917e448c4d1624018c65bcf112e440dab,4,False
1219,f81f91081ebb79389017ba768d76124d6ca3fa58,8fc6944d105536a4633f286737ecd3949181d731,8,False
1238,8b2dd5c61b23ead5ae5508bb8ce808b5ea266730,1ebd8d2863b23a90a36985f9a25c5d431e39612c,19,False
1243,8b2dd5c61b23ead5ae5508bb8ce808b5ea266730,4c940c7726ddd513e95d808442a77396d71e9f07,8,False
1255,8b2dd5c61b23ead5ae5508bb8ce808b5ea266730,d9f4d4652b143a2b50533d8a174ad05453044931,7,False
1260,8b2dd5c61b23ead5ae5508bb8ce808b5ea266730,315900b898f47295550a0edaf9ed8b4e5243ed6c,4,False
1286,8b2dd5c61b23ead5ae5508bb8ce808b5ea266730,601273c37a9670f00234f7e7092bb673e7c0b25c,6,False
1288,4f5769d9fac7e94afedd86eb0967b1977a5e8626,d622f56d27f77d1211cfde5ca6c3141b0712b0aa,4,False
1290,4f5769d9fac7e94afedd86eb0967b1977a5e8626,f5da5560d924b846c4035ad4112c32d1ad704819,8,False
1294,4f5769d9fac7e94afedd86eb0967b1977a5e8626,6eed89627a55044632728daca81da33384bd5e15,4,False
1303,4f5769d9fac7e94afedd86eb0967b1977a5e8626,5fc98a7f6de4fa4fb989951c0cce7008b5e44f80,4,False
1304,4f5769d9fac7e94afedd86eb0967b1977a5e8626,a68ec9a74fdae7dae859e27fb711bc3c335a0d86,6,False
1307,4f5769d9fac7e94afedd86eb0967b1977a5e8626,b689d344502419f656d482bd186a5ee6b0140891,7,False
1308,4f5769d9fac7e94afedd86eb0967b1977a5e8626,8d39c4a23bcecc6977ae98e14005aebbc886aa39,5,False
1309,4f5769d9fac7e94afedd86eb0967b1977a5e8626,1ebd8d2863b23a90a36985f9a25c5d431e39612c,19,False
1315,4f5769d9fac7e94afedd86eb0967b1977a5e8626,d1d504f87535dcc2789fc255c0e51923e1dae6a9,5,False
1318,4f5769d9fac7e94afedd86eb0967b1977a5e8626,f8cdc12946a1c7ce157eeba4ae899907ebad7095,4,False
1319,4f5769d9fac7e94afedd86eb0967b1977a5e8626,53f7e55e05999c34610e8d26227ba64c08a0f4ff,14,False
1324,4f5769d9fac7e94afedd86eb0967b1977a5e8626,bbcc99adeda18aa336a3a78cadb0d13b9f98aa99,4,False
1327,4f5769d9fac7e94afedd86eb0967b1977a5e8626,856e2c985825d055ec619a4ac9bf408182fd35a8,4,False
1328,4f5769d9fac7e94afedd86eb0967b1977a5e8626,88779104d045f4f319d17184368ee12431a0ce82,5,False
1329,4f5769d9fac7e94afedd86eb0967b1977a5e8626,8f5ce5cc4f37036af5a4b9096b596f41c9c2fe0a,8,False
1331,4f5769d9fac7e94afedd86eb0967b1977a5e8626,148316b20fabdda8f3d0795c07ebb12986dd59da,8,False
1335,4f5769d9fac7e94afedd86eb0967b1977a5e8626,ae7cb87ad5f34302b1016d94700428f1f76fe041,4,False
1337,4f5769d9fac7e94afedd86eb0967b1977a5e8626,be83535338d802b8014babb62f4034c17e1ffd83,4,False
1338,4f5769d9fac7e94afedd86eb0967b1977a5e8626,3ec9dab922762efca3f3913e28a454e2061ccdb6,5,False
1340,4f5769d9fac7e94afedd86eb0967b1977a5e8626,1efc86d78b94931fefdfd47614299f6c6c17980e,7,False
1353,73abb99b81129553805bd0f396cbea7e78736f97,856e2c985825d055ec619a4ac9bf408182fd35a8,4,False
1355,73abb99b81129553805bd0f396cbea7e78736f97,148316b20fabdda8f3d0795c07ebb12986dd59da,8,False
1357,73abb99b81129553805bd0f396cbea7e78736f97,0c1c4b3b78e54381e1a1011843ffa1924af2da83,7,False
1361,73abb99b81129553805bd0f396cbea7e78736f97,3ec9dab922762efca3f3913e28a454e2061ccdb6,5,False
1363,73abb99b81129553805bd0f396cbea7e78736f97,1efc86d78b94931fefdfd47614299f6c6c17980e,7,False
1364,73abb99b81129553805bd0f396cbea7e78736f97,d59780c129598857dd7ba888be017446a1849861,5,False
1377,7101fcf288d6ee1452e374f4f20b8e6ab6af7af6,315900b898f47295550a0edaf9ed8b4e5243ed6c,4,False
1427,58d92d220381a733b92c35ae737d1d2aa3601eef,856e2c985825d055ec619a4ac9bf408182fd35a8,4,False
1428,58d92d220381a733b92c35ae737d1d2aa3601eef,148316b20fabdda8f3d0795c07ebb12986dd59da,8,False
1446,58d92d220381a733b92c35ae737d1d2aa3601eef,0c1c4b3b78e54381e1a1011843ffa1924af2da83,7,False
1450,58d92d220381a733b92c35ae737d1d2aa3601eef,1efc86d78b94931fefdfd47614299f6c6c17980e,7,False
1973,0965a50373ff2e38a05a3646867890d5f1069ae9,6face220d6a1b46a9b593c441a2076dd3837044e,4,False
1975,0965a50373ff2e38a05a3646867890d5f1069ae9,02c37bd520162682a656d27f1a04ad1c77620a07,4,False
1978,0965a50373ff2e38a05a3646867890d5f1069ae9,272dba88f6f7d2f6ad6076d5d6db0315a572b9d9,5,False
1984,0965a50373ff2e38a05a3646867890d5f1069ae9,b689d344502419f656d482bd186a5ee6b0140891,7,False
1985,0965a50373ff2e38a05a3646867890d5f1069ae9,8d39c4a23bcecc6977ae98e14005aebbc886aa39,5,False
1986,0965a50373ff2e38a05a3646867890d5f1069ae9,d7a3efa99a71c3341552de3eb0db078dac368fd5,5,False
1989,0965a50373ff2e38a05a3646867890d5f1069ae9,6741f91a5b72c7adc706bd629bc9323a6971259f,6,False
1997,0965a50373ff2e38a05a3646867890d5f1069ae9,1ebd8d2863b23a90a36985f9a25c5d431e39612c,19,False
2000,0965a50373ff2e38a05a3646867890d5f1069ae9,64e5f6d3996671a3c23ececf838b8976a078a50c,8,False
2005,0965a50373ff2e38a05a3646867890d5f1069ae9,71d53c7980b9561ffd56e6012b2bbb6685209df3,5,False
2007,0965a50373ff2e38a05a3646867890d5f1069ae9,501fca6a43ee0b80217ca18989d11ea417032744,6,False
2016,0965a50373ff2e38a05a3646867890d5f1069ae9,cea4fb5e46aee36ff77ac5d4f0014cd8cb1bee30,9,False
2019,0965a50373ff2e38a05a3646867890d5f1069ae9,7066f00d534a6503931372bb9caeec68bbc7d8a9,8,False
2025,0965a50373ff2e38a05a3646867890d5f1069ae9,53f7e55e05999c34610e8d26227ba64c08a0f4ff,14,False
2027,0965a50373ff2e38a05a3646867890d5f1069ae9,9cdff54c2ba18a97ba1675c69eb632e9ded2607c,6,False
2032,0965a50373ff2e38a05a3646867890d5f1069ae9,938071b0045ff87357da4443efcfab154d092ea4,6,False
2034,0965a50373ff2e38a05a3646867890d5f1069ae9,fcd025dd765a74496086f7e081e9d7b41fd92fcb,4,False
2038,0965a50373ff2e38a05a3646867890d5f1069ae9,5e23b4bc089dc6aa9855e4abdaec172171b03f00,4,False
2039,0965a50373ff2e38a05a3646867890d5f1069ae9,99cdc0ec5eb6660c5a600d3c240fc27f683c42f8,4,False
2051,0965a50373ff2e38a05a3646867890d5f1069ae9,ab73e70e7421d3aff7e8e6e01e32e486a0326d13,4,False
2052,0965a50373ff2e38a05a3646867890d5f1069ae9,8f5ce5cc4f37036af5a4b9096b596f41c9c2fe0a,8,False
2058,0965a50373ff2e38a05a3646867890d5f1069ae9,e736e25917e448c4d1624018c65bcf112e440dab,4,False
2066,0965a50373ff2e38a05a3646867890d5f1069ae9,8fc6944d105536a4633f286737ecd3949181d731,8,False
2081,6741f91a5b72c7adc706bd629bc9323a6971259f,1ebd8d2863b23a90a36985f9a25c5d431e39612c,19,False
2084,6741f91a5b72c7adc706bd629bc9323a6971259f,64e5f6d3996671a3c23ececf838b8976a078a50c,8,False
2087,6741f91a5b72c7adc706bd629bc9323a6971259f,501fca6a43ee0b80217ca18989d11ea417032744,6,False
2090,6741f91a5b72c7adc706bd629bc9323a6971259f,4c940c7726ddd513e95d808442a77396d71e9f07,8,False
2091,6741f91a5b72c7adc706bd629bc9323a6971259f,d1d504f87535dcc2789fc255c0e51923e1dae6a9,5,False
2095,6741f91a5b72c7adc706bd629bc9323a6971259f,cea4fb5e46aee36ff77ac5d4f0014cd8cb1bee30,9,False
2096,6741f91a5b72c7adc706bd629bc9323a6971259f,7066f00d534a6503931372bb9caeec68bbc7d8a9,8,False
2098,6741f91a5b72c7adc706bd629bc9323a6971259f,53f7e55e05999c34610e8d26227ba64c08a0f4ff,14,False
2100,6741f91a5b72c7adc706bd629bc9323a6971259f,9cdff54c2ba18a97ba1675c69eb632e9ded2607c,6,False
2101,6741f91a5b72c7adc706bd629bc9323a6971259f,938071b0045ff87357da4443efcfab154d092ea4,6,False
2102,6741f91a5b72c7adc706bd629bc9323a6971259f,99cdc0ec5eb6660c5a600d3c240fc27f683c42f8,4,False
2105,6741f91a5b72c7adc706bd629bc9323a6971259f,d9f4d4652b143a2b50533d8a174ad05453044931,7,False
2106,6741f91a5b72c7adc706bd629bc9323a6971259f,18b271097d0d5ff8b57675bf67450104d4ce31f4,5,False
2110,6741f91a5b72c7adc706bd629bc9323a6971259f,8f5ce5cc4f37036af5a4b9096b596f41c9c2fe0a,8,False
2113,6741f91a5b72c7adc706bd629bc9323a6971259f,33c68a952dd1af96a8dcaba64fed5810a4328056,5,False
2118,6741f91a5b72c7adc706bd629bc9323a6971259f,8fc6944d105536a4633f286737ecd3949181d731,8,False
2125,6741f91a5b72c7adc706bd629bc9323a6971259f,be83535338d802b8014babb62f4034c17e1ffd83,4,False
2129,f3747d72af6c12c49e1fec4ba8fe65bcd9d25d05,7066f00d534a6503931372bb9caeec68bbc7d8a9,8,False
2137,f3747d72af6c12c49e1fec4ba8fe65bcd9d25d05,d9f4d4652b143a2b50533d8a174ad05453044931,7,False
2141,f3747d72af6c12c49e1fec4ba8fe65bcd9d25d05,8f5ce5cc4f37036af5a4b9096b596f41c9c2fe0a,8,False
2145,f3747d72af6c12c49e1fec4ba8fe65bcd9d25d05,33c68a952dd1af96a8dcaba64fed5810a4328056,5,False
2156,1ebd8d2863b23a90a36985f9a25c5d431e39612c,64e5f6d3996671a3c23ececf838b8976a078a50c,8,False
2157,1ebd8d2863b23a90a36985f9a25c5d431e39612c,501fca6a43ee0b80217ca18989d11ea417032744,6,False
2159,1ebd8d2863b23a90a36985f9a25c5d431e39612c,4c940c7726ddd513e95d808442a77396d71e9f07,8,False
2161,1ebd8d2863b23a90a36985f9a25c5d431e39612c,cea4fb5e46aee36ff77ac5d4f0014cd8cb1bee30,9,False
2162,1ebd8d2863b23a90a36985f9a25c5d431e39612c,7066f00d534a6503931372bb9caeec68bbc7d8a9,8,False
2163,1ebd8d2863b23a90a36985f9a25c5d431e39612c,33052126780794407eae74479c0c0de053921434,7,False
2165,1ebd8d2863b23a90a36985f9a25c5d431e39612c,53f7e55e05999c34610e8d26227ba64c08a0f4ff,14,False
2168,1ebd8d2863b23a90a36985f9a25c5d431e39612c,9cdff54c2ba18a97ba1675c69eb632e9ded2607c,6,False
2171,1ebd8d2863b23a90a36985f9a25c5d431e39612c,938071b0045ff87357da4443efcfab154d092ea4,6,False
2172,1ebd8d2863b23a90a36985f9a25c5d431e39612c,99cdc0ec5eb6660c5a600d3c240fc27f683c42f8,4,False
2173,1ebd8d2863b23a90a36985f9a25c5d431e39612c,d9f4d4652b143a2b50533d8a174ad05453044931,7,False
2175,1ebd8d2863b23a90a36985f9a25c5d431e39612c,8f5ce5cc4f37036af5a4b9096b596f41c9c2fe0a,8,False
2177,1ebd8d2863b23a90a36985f9a25c5d431e39612c,33c68a952dd1af96a8dcaba64fed5810a4328056,5,False
2189,1ebd8d2863b23a90a36985f9a25c5d431e39612c,be83535338d802b8014babb62f4034c17e1ffd83,4,False
2190,1ebd8d2863b23a90a36985f9a25c5d431e39612c,601273c37a9670f00234f7e7092bb673e7c0b25c,6,False
2219,cea4fb5e46aee36ff77ac5d4f0014cd8cb1bee30,53f7e55e05999c34610e8d26227ba64c08a0f4ff,14,False
2220,cea4fb5e46aee36ff77ac5d4f0014cd8cb1bee30,fcd025dd765a74496086f7e081e9d7b41fd92fcb,4,False
2221,cea4fb5e46aee36ff77ac5d4f0014cd8cb1bee30,5e23b4bc089dc6aa9855e4abdaec172171b03f00,4,False
2223,cea4fb5e46aee36ff77ac5d4f0014cd8cb1bee30,d9f4d4652b143a2b50533d8a174ad05453044931,7,False
2225,cea4fb5e46aee36ff77ac5d4f0014cd8cb1bee30,8f5ce5cc4f37036af5a4b9096b596f41c9c2fe0a,8,False
2226,cea4fb5e46aee36ff77ac5d4f0014cd8cb1bee30,33c68a952dd1af96a8dcaba64fed5810a4328056,5,False
2228,cea4fb5e46aee36ff77ac5d4f0014cd8cb1bee30,8fc6944d105536a4633f286737ecd3949181d731,8,False
2233,53f7e55e05999c34610e8d26227ba64c08a0f4ff,fcd025dd765a74496086f7e081e9d7b41fd92fcb,4,False
2234,53f7e55e05999c34610e8d26227ba64c08a0f4ff,5e23b4bc089dc6aa9855e4abdaec172171b03f00,4,False
2235,53f7e55e05999c34610e8d26227ba64c08a0f4ff,d9f4d4652b143a2b50533d8a174ad05453044931,7,False
2237,53f7e55e05999c34610e8d26227ba64c08a0f4ff,88779104d045f4f319d17184368ee12431a0ce82,5,False
2238,53f7e55e05999c34610e8d26227ba64c08a0f4ff,8f5ce5cc4f37036af5a4b9096b596f41c9c2fe0a,8,False
2241,53f7e55e05999c34610e8d26227ba64c08a0f4ff,e736e25917e448c4d1624018c65bcf112e440dab,4,False
2250,3a71cb2b09f680fda2d34630af479ee0a2ca496e,148316b20fabdda8f3d0795c07ebb12986dd59da,8,False
2254,3a71cb2b09f680fda2d34630af479ee0a2ca496e,0c1c4b3b78e54381e1a1011843ffa1924af2da83,7,False
2257,3a71cb2b09f680fda2d34630af479ee0a2ca496e,b327b4a8f6b3fcafc23161c71a923d77f282f419,4,False
2277,856e2c985825d055ec619a4ac9bf408182fd35a8,0c1c4b3b78e54381e1a1011843ffa1924af2da83,7,False
2279,856e2c985825d055ec619a4ac9bf408182fd35a8,b327b4a8f6b3fcafc23161c71a923d77f282f419,4,False
2282,856e2c985825d055ec619a4ac9bf408182fd35a8,3ec9dab922762efca3f3913e28a454e2061ccdb6,5,False
2283,856e2c985825d055ec619a4ac9bf408182fd35a8,1efc86d78b94931fefdfd47614299f6c6c17980e,7,False
2537,148316b20fabdda8f3d0795c07ebb12986dd59da,0c1c4b3b78e54381e1a1011843ffa1924af2da83,7,False
2546,148316b20fabdda8f3d0795c07ebb12986dd59da,b327b4a8f6b3fcafc23161c71a923d77f282f419,4,False
2554,148316b20fabdda8f3d0795c07ebb12986dd59da,3ec9dab922762efca3f3913e28a454e2061ccdb6,5,False
2578,148316b20fabdda8f3d0795c07ebb12986dd59da,1efc86d78b94931fefdfd47614299f6c6c17980e,7,False
2585,148316b20fabdda8f3d0795c07ebb12986dd59da,d59780c129598857dd7ba888be017446a1849861,5,False
2629,353707814a5cfef499faf355665e739bc1d64218,0c1c4b3b78e54381e1a1011843ffa1924af2da83,7,False
2630,353707814a5cfef499faf355665e739bc1d64218,d59780c129598857dd7ba888be017446a1849861,5,False
2646,0c1c4b3b78e54381e1a1011843ffa1924af2da83,b327b4a8f6b3fcafc23161c71a923d77f282f419,4,False
