,referencing,referenced,total_refs,direct_ref
700,7c469b7f89043f4867b02938be67d786fc761827,076d475961bcc9942f3bffb7aba316d76e7d8225,1,False
701,1a014a076cac3c7f5d81a084e296c095f9230437,6927ea92b0d759a75f0f696fa028155d6d9ee2ca,2,False
702,1a014a076cac3c7f5d81a084e296c095f9230437,c09fb7cfa28cde7ab254f878a5987758b8c5f4d0,3,False
703,1a014a076cac3c7f5d81a084e296c095f9230437,02810c0a71afbeb54e9afa9a42d6f620b9871c9a,1,False
704,1a014a076cac3c7f5d81a084e296c095f9230437,799af6679013f7bad9cd6606e1d667e95fd764d5,1,False
705,1a014a076cac3c7f5d81a084e296c095f9230437,b71de27d9cfd63a2fda2520e28c8317b76a4c576,1,False
706,1a014a076cac3c7f5d81a084e296c095f9230437,7a367a77fc5be9a9a235f6597fd6c23653f26d79,1,False
707,1a014a076cac3c7f5d81a084e296c095f9230437,218192dad90ade9b1d4389aa907fd642e698ad4e,2,False
708,1a014a076cac3c7f5d81a084e296c095f9230437,484f1f3b21b3ef9ea35c5c591bc082120c5c2313,1,False
709,1a014a076cac3c7f5d81a084e296c095f9230437,660ba51cd4b0511133d7810de036d757deef2176,1,False
710,1a014a076cac3c7f5d81a084e296c095f9230437,b7a42032320e8f9e62127ef700134ccf97697186,2,False
711,1a014a076cac3c7f5d81a084e296c095f9230437,8f4eb9e543b7a0ca17dbe556f734d6d9128e479c,1,False
712,1a014a076cac3c7f5d81a084e296c095f9230437,93ee1b2887fddda5f4632cccbcf1862465d4cfdd,1,False
713,1a014a076cac3c7f5d81a084e296c095f9230437,329705a255360c8f86a10d909a92794ed8a0857a,5,False
714,1a014a076cac3c7f5d81a084e296c095f9230437,2e8b870ec73856ad57c6cb4a20b1be86446e441b,1,False
715,1a014a076cac3c7f5d81a084e296c095f9230437,641a9d87b9636d4ef2e353a569ddede68bd29131,4,False
716,1a014a076cac3c7f5d81a084e296c095f9230437,cf43e1d50a7f8314f9a2bb8fef4c7fcb9d1172a3,1,False
717,1a014a076cac3c7f5d81a084e296c095f9230437,d2f0c00e1940d284e14a5f26924126b2ded76aaa,2,False
718,1a014a076cac3c7f5d81a084e296c095f9230437,68cd87dc4e11543bd3d3aa05aae547cddcb3756b,6,False
719,1a014a076cac3c7f5d81a084e296c095f9230437,d5cc6b80627d3248e2aef363da01747f36cf95b1,3,False
720,1a014a076cac3c7f5d81a084e296c095f9230437,8fcbc38e7196b0dc8748f04cd6101e71f92c158e,8,False
721,1a014a076cac3c7f5d81a084e296c095f9230437,2117a6db8883983a47791effb0eaa92617dc125d,1,False
722,1a014a076cac3c7f5d81a084e296c095f9230437,10234973ec1570fa33ab1b9af759b2cca6202004,1,False
723,1a014a076cac3c7f5d81a084e296c095f9230437,00e9ad82a2bb18b94e15010de34ca470c684895c,6,False
724,1a014a076cac3c7f5d81a084e296c095f9230437,0ea24ffe3bee9faeeead947c6c7ab00c99f5ccf2,4,False
725,1a014a076cac3c7f5d81a084e296c095f9230437,b812b0655492572e65894d37934edb38c37f5bfb,2,False
726,1a014a076cac3c7f5d81a084e296c095f9230437,5042cb5efad30f443adef472b8748e1b7bb0452f,8,False
727,1a014a076cac3c7f5d81a084e296c095f9230437,0955b8b4dcde84bf080f6a8de16d2688ab072cb7,3,False
728,1a014a076cac3c7f5d81a084e296c095f9230437,393c5d7517fbcbdbcd1878d32af9f98c4414ac14,4,False
729,1a014a076cac3c7f5d81a084e296c095f9230437,68fa35b4b69a71abccf845d13bc80e06bdd90403,2,False
730,1a014a076cac3c7f5d81a084e296c095f9230437,9d35747ac893f696189bd7206c8f6b5193d8afe4,3,False
731,1a014a076cac3c7f5d81a084e296c095f9230437,615b73057d8b0ac9fb251db70264ee0e9131086c,4,False
732,1a014a076cac3c7f5d81a084e296c095f9230437,83030f1819e40215934231253d5629583cad23a8,4,False
733,1a014a076cac3c7f5d81a084e296c095f9230437,445cac87f39f44f128db8b0a48032fea845fec16,1,False
734,1a014a076cac3c7f5d81a084e296c095f9230437,4bb38fa3cfd67ce9047bbf85fec3f5dc3fa18165,1,False
735,1a014a076cac3c7f5d81a084e296c095f9230437,f46b73e07df1a9a9f4d02844c03789fb5f82dfa1,3,False
736,1a014a076cac3c7f5d81a084e296c095f9230437,8f38ad42318da931d12117cbca18b9153799b2d0,1,False
737,1a014a076cac3c7f5d81a084e296c095f9230437,30755a7614148f1acf5edca72385832410c7c33a,2,False
738,1a014a076cac3c7f5d81a084e296c095f9230437,5c9529259e180dea589447d9b7414a998286e1c2,5,False
739,1a014a076cac3c7f5d81a084e296c095f9230437,ee73f5f94b654d2da610e74e3ab0c6420826e8ea,6,False
740,1a014a076cac3c7f5d81a084e296c095f9230437,71d51281ec16ac8feb5f22d04262858ba2cb9bc0,6,False
741,1a014a076cac3c7f5d81a084e296c095f9230437,3dabda9bee839bb5e39884e4bd7d08385e36d9b9,6,False
742,1a014a076cac3c7f5d81a084e296c095f9230437,9f87a11a523e4680e61966e36ea2eac516096f23,6,False
743,1a014a076cac3c7f5d81a084e296c095f9230437,0877cd35d860e0ff3220c8927178c8fd3d880348,4,False
744,1a014a076cac3c7f5d81a084e296c095f9230437,3ae4c114bac244e5f20b9061ada3f4248e815139,4,False
745,1a014a076cac3c7f5d81a084e296c095f9230437,3af40a20d8d39747a4f5658af2d495b5e41b5f57,5,False
746,1a014a076cac3c7f5d81a084e296c095f9230437,1febf4da3be2ab6203a599d9064ffb60ff83d80d,3,False
747,1a014a076cac3c7f5d81a084e296c095f9230437,8012c4a1e2ca663f1a04e80cbb19631a00cbab27,7,False
748,1a014a076cac3c7f5d81a084e296c095f9230437,1d7d0e8c4791700defd4b0df82a26b50055346e0,6,False
749,1a014a076cac3c7f5d81a084e296c095f9230437,cda1c82b9d48b5cc94ae5bda33e864d95b3053dd,4,False
750,1a014a076cac3c7f5d81a084e296c095f9230437,605402e235bd62437baf3c9ebefe77fb4d92ee95,9,False
751,1a014a076cac3c7f5d81a084e296c095f9230437,d5cbb7a8ae0e4ac907515b901d5a3af7f68c98a3,1,False
752,1a014a076cac3c7f5d81a084e296c095f9230437,be01b49cec664c21e6789cc77d9c836e62cc3b99,6,False
753,1a014a076cac3c7f5d81a084e296c095f9230437,89794232987d3973109ba78327a4c989a6e4970b,4,False
754,1a014a076cac3c7f5d81a084e296c095f9230437,c9debad837d410edc10679d09b6b130f110721eb,2,False
755,1a014a076cac3c7f5d81a084e296c095f9230437,86876c68d05af50330d07ee10790ddcf6578c7d9,5,False
756,1a014a076cac3c7f5d81a084e296c095f9230437,cc26364e66f9a6ae80bbb41f0023cc53780ad0a6,5,False
757,1a014a076cac3c7f5d81a084e296c095f9230437,56c90f2949c4955a05bf18a9ad7a4ded01813a01,2,False
758,1a014a076cac3c7f5d81a084e296c095f9230437,910e7e2c7bd2aa6202271391e1fff99171ad2c6b,1,False
759,1a014a076cac3c7f5d81a084e296c095f9230437,974bf001626115b669aa92f6851d02accd8b9f00,6,False
760,1a014a076cac3c7f5d81a084e296c095f9230437,a320b5e679ea0aacefcf847386dd8ee790ac073b,7,False
761,1a014a076cac3c7f5d81a084e296c095f9230437,249ce7a85b158c16ba108451070c07aa1156e7eb,1,False
762,1a014a076cac3c7f5d81a084e296c095f9230437,bd947b109a9803a390865ac8d1a7549504d452ca,4,False
763,1a014a076cac3c7f5d81a084e296c095f9230437,111fd833a4ae576cfdbb27d87d2f8fc0640af355,1,False
764,1a014a076cac3c7f5d81a084e296c095f9230437,ff2c2e3e83d1e8828695484728393c76ee07a101,2,False
765,1a014a076cac3c7f5d81a084e296c095f9230437,c034f8ce0898388419ced7b701485eb46cd4717e,5,False
766,1a014a076cac3c7f5d81a084e296c095f9230437,badb0516cf0ca095c4370a41795323e40e43372c,6,False
767,1a014a076cac3c7f5d81a084e296c095f9230437,d22d259e24459989a051124615fd9d2e9912b7fe,1,False
768,1a014a076cac3c7f5d81a084e296c095f9230437,5d203021cf91e4ed5aeffe4e3a7704814cbe6d48,6,False
769,1a014a076cac3c7f5d81a084e296c095f9230437,d36efb9ad91e00faa334b549ce989bfae7e2907a,8,False
770,1a014a076cac3c7f5d81a084e296c095f9230437,9903c333828bbe06bd54b90e0e50d62f8f95b759,4,False
771,1a014a076cac3c7f5d81a084e296c095f9230437,86dd743c8408f216a3b40f47a9236872cd433423,6,False
772,1a014a076cac3c7f5d81a084e296c095f9230437,7271adf0ad9b45f6b2b9f83c0382eefc9e9bc428,1,False
773,1a014a076cac3c7f5d81a084e296c095f9230437,a9a2f1f003918c32fb72f74caa45a1a88a8e37d7,2,False
774,1a014a076cac3c7f5d81a084e296c095f9230437,255a77422b1da74da05d1714b7875356187385bd,2,False
775,1a014a076cac3c7f5d81a084e296c095f9230437,5c96465c7c5a291b16d134db6bd1dbaa79ad8d1b,3,False
776,bde9ab741e1ca8e8ded4bea9422b72fa6fc3e910,74bdee75ad36d142024c0b305d994f79bf72fb43,1,False
777,bde9ab741e1ca8e8ded4bea9422b72fa6fc3e910,73447d325a02299d8f5a37065f52e42226431bd3,1,False
778,bde9ab741e1ca8e8ded4bea9422b72fa6fc3e910,69e564da62b9dc0c9e11bcc5a7a38df7f43b93ed,1,False
779,bde9ab741e1ca8e8ded4bea9422b72fa6fc3e910,0c916c8507a5422b87470e815c70efef499d4f08,1,False
780,bde9ab741e1ca8e8ded4bea9422b72fa6fc3e910,b57f33467e450a45704ab7819b2091366e5e25d8,1,False
781,bde9ab741e1ca8e8ded4bea9422b72fa6fc3e910,614f505620a5d02bd6354a455834e7cf2ce63362,1,False
782,bde9ab741e1ca8e8ded4bea9422b72fa6fc3e910,99058e2a89fc4c16fe0bb60722bdbcf71b7ddd92,1,False
783,bde9ab741e1ca8e8ded4bea9422b72fa6fc3e910,96969ff5e200839021e88555907e05fcae8317c3,1,False
784,bde9ab741e1ca8e8ded4bea9422b72fa6fc3e910,e0535dedb8607d83cd2614317c99913378e89e26,1,False
785,bde9ab741e1ca8e8ded4bea9422b72fa6fc3e910,f88b24bf0ce31bc31653e43e859e4b229d0c0243,1,False
786,bde9ab741e1ca8e8ded4bea9422b72fa6fc3e910,a0e4249b0ab6e34699b12d49ad0d0a4c5e121886,1,False
787,bde9ab741e1ca8e8ded4bea9422b72fa6fc3e910,d14bf6180b3f285b4865cd516a4839d69f6a5d8d,1,False
788,bde9ab741e1ca8e8ded4bea9422b72fa6fc3e910,98b4d4e24aab57ab4e1124ff8106909050645cfa,3,False
789,8c25c36f141a121fb4a3765ebc5f256c46f19058,f15539708c6981ba08a63b95ec4e793af30686b9,1,False
790,8c25c36f141a121fb4a3765ebc5f256c46f19058,1fa701b7f1d4599b2f3489f7d8402d546dc51e7a,1,False
791,8c25c36f141a121fb4a3765ebc5f256c46f19058,a82598d25f4c2320b105ed04ba7a3a82c44caad7,1,False
792,8c25c36f141a121fb4a3765ebc5f256c46f19058,5b5363cf044ae905ecd0c6bfcfe8bd0f38a6f790,1,False
793,8c25c36f141a121fb4a3765ebc5f256c46f19058,c48fd2bf6b73442714458f42fbb738f1c62d1e26,1,False
794,8c25c36f141a121fb4a3765ebc5f256c46f19058,4952e06c57d4fd77c7d307c6f6e69ee17e03cd69,1,False
795,8c25c36f141a121fb4a3765ebc5f256c46f19058,3ead15c30ba2983541e254e5901ba90398ff1695,1,False
796,8c25c36f141a121fb4a3765ebc5f256c46f19058,30a2fcf2d4b320fe09cdd20d25cb228881bd24fd,1,False
797,8c25c36f141a121fb4a3765ebc5f256c46f19058,0cc859ab1a8bc52fe0a469b4b92e3375f01fb290,2,False
798,8c25c36f141a121fb4a3765ebc5f256c46f19058,a9f8fdf47f96f542a265fa120914ba7ae44d1de2,2,False
799,8c25c36f141a121fb4a3765ebc5f256c46f19058,e3fc576eaf21bb6bc8b809b36ea359be5dcd631e,1,False
800,8c25c36f141a121fb4a3765ebc5f256c46f19058,e90163335993610169ad4b150a37ef9b13661bc3,1,False
801,8c25c36f141a121fb4a3765ebc5f256c46f19058,31a3d918b2d83daba061eebea977852d8ad5360d,1,False
802,8c25c36f141a121fb4a3765ebc5f256c46f19058,c26db4c1fc8e591cb33c83c3ff5add4e094aad05,1,False
803,8c25c36f141a121fb4a3765ebc5f256c46f19058,c608aea81c037168894b2eef3c64708066ac93a0,1,False
804,8c25c36f141a121fb4a3765ebc5f256c46f19058,72b3f74fec975b4372ce5355c8a9db86f49fcf7c,1,False
805,8c25c36f141a121fb4a3765ebc5f256c46f19058,80dca5d1db4434d2c2e660500237bfc5180e8dfa,1,False
806,8c25c36f141a121fb4a3765ebc5f256c46f19058,485206a84604e4b8bb304c874bc638c59c6edd2e,1,False
807,8c25c36f141a121fb4a3765ebc5f256c46f19058,0c60b6637e878acd287e8584ea151c3b38afde8a,1,False
808,8c25c36f141a121fb4a3765ebc5f256c46f19058,e435d526cac05cc66a68f821e7d84019ea94b66b,1,False
809,8c25c36f141a121fb4a3765ebc5f256c46f19058,e45f7679ed3aa953a8c75f21de15355408d9bb7d,1,False
810,8c25c36f141a121fb4a3765ebc5f256c46f19058,d67ed61b7bb549e618d6141262d36ab386ba7973,1,False
811,8c25c36f141a121fb4a3765ebc5f256c46f19058,b72fdf074ae25f8da73424e58afa19f07488c238,1,False
812,8c25c36f141a121fb4a3765ebc5f256c46f19058,716481637c7ecdb85d55369a3b46677d3e1b5c72,1,False
813,8c25c36f141a121fb4a3765ebc5f256c46f19058,4291077a91ae1a692df4b2004372177c1eb4c4a0,1,False
814,8c25c36f141a121fb4a3765ebc5f256c46f19058,11b26ec8ee02fec51f8a6f3684adbce2c75790fe,1,False
815,8c25c36f141a121fb4a3765ebc5f256c46f19058,6b8d5822e33c2c86792b241728b52262234bf6a1,2,False
816,8c25c36f141a121fb4a3765ebc5f256c46f19058,1a432dcd894d1e20e6f46d308e130009b536ca3d,3,False
817,8c25c36f141a121fb4a3765ebc5f256c46f19058,66155c8c2a5e3d019b8417e7dc6661a9a5f24809,1,False
818,8c25c36f141a121fb4a3765ebc5f256c46f19058,c246e3b2b5ff7295d816e1a65a7a25a0e8ee589c,3,False
819,8c25c36f141a121fb4a3765ebc5f256c46f19058,c629de70d0c1fd636e3a8fe16c883bdce3ae1097,1,False
820,8c25c36f141a121fb4a3765ebc5f256c46f19058,df5c40d5d6950b9fcbf46ed80bc265567e2ec35c,1,False
821,8c25c36f141a121fb4a3765ebc5f256c46f19058,cfc63624984c37c5a5221ecccabf371f7b47c6e4,4,False
822,8c25c36f141a121fb4a3765ebc5f256c46f19058,bd4c845aedcead9929e64f23367e3a366b10a59e,1,False
823,8c25c36f141a121fb4a3765ebc5f256c46f19058,6a94bd7d5f54afa8193a0180896dd12e666acec6,1,False
824,8c25c36f141a121fb4a3765ebc5f256c46f19058,7400f953e1b12888e857b67ff4fd60f4b15f259c,4,False
825,8c25c36f141a121fb4a3765ebc5f256c46f19058,7221f94411b9fdaac180710b5d0d1fcc55e3d8b5,1,False
826,8c25c36f141a121fb4a3765ebc5f256c46f19058,a17c8d7670e04e7291ed66f725a1cf1c62064922,5,False
827,8c25c36f141a121fb4a3765ebc5f256c46f19058,1474853a6ba097f5880501bbdd94fb782ef3e4d3,1,False
828,8c25c36f141a121fb4a3765ebc5f256c46f19058,774d7ee66cbf62736e2c6702663ee117f85b2a92,1,False
829,8c25c36f141a121fb4a3765ebc5f256c46f19058,2fb8d6d5eee094453d6cd88aa19256d5b44b13c2,1,False
830,8c25c36f141a121fb4a3765ebc5f256c46f19058,b16ac629dbee971ea639ea5f99e1eeead29be805,1,False
831,8c25c36f141a121fb4a3765ebc5f256c46f19058,e0c16f00e025053fbbf25c2ecddc651701949526,1,False
832,8c25c36f141a121fb4a3765ebc5f256c46f19058,37cc1dffe32533bdbf3f1edff5b97f15716ccbd7,1,False
833,8c25c36f141a121fb4a3765ebc5f256c46f19058,3eb1aea9b3427559e2aba229bf1d340cfb132f87,1,False
834,8c25c36f141a121fb4a3765ebc5f256c46f19058,88566789a252705e05384bd877479748656cdaa4,1,False
835,8c25c36f141a121fb4a3765ebc5f256c46f19058,525199d30a5a975fb32e7944924c82b584fea1d0,1,False
836,8c25c36f141a121fb4a3765ebc5f256c46f19058,4778a63d9c3105d29e4c05f87f74b9628b5b85a5,1,False
837,8c25c36f141a121fb4a3765ebc5f256c46f19058,7e97691e31da79f85a51e22dcd128c9f188b0b34,1,False
838,8c25c36f141a121fb4a3765ebc5f256c46f19058,770d53c5c638b10c38ffde1f84cf94c131bce29f,1,False
839,8c25c36f141a121fb4a3765ebc5f256c46f19058,2fa0468a487f3364b79fa8bd1e3037215de58b59,1,False
840,8c25c36f141a121fb4a3765ebc5f256c46f19058,e4626100fbeed9f732e1eb9e95aae03c72f61efd,1,False
841,8c25c36f141a121fb4a3765ebc5f256c46f19058,61e04f5a883a2c1ea687243e7d1b5bc0d427ab42,1,False
842,8c25c36f141a121fb4a3765ebc5f256c46f19058,35865ea9fef0c1182f39ce88dc356094eb49ec8e,1,False
843,8c25c36f141a121fb4a3765ebc5f256c46f19058,fe54092f4c24b0ca9456fbedd481c8124c199c37,1,False
844,8c25c36f141a121fb4a3765ebc5f256c46f19058,13a39ad2a5bc5f2baf68e005982f9f6624badb42,1,False
845,8c25c36f141a121fb4a3765ebc5f256c46f19058,6540f022c5bec278216fff80b1ddf6e490928134,1,False
846,8c25c36f141a121fb4a3765ebc5f256c46f19058,c7e42a1df855897b788451018f726dc2c1db4a1b,1,False
847,8c25c36f141a121fb4a3765ebc5f256c46f19058,3db613151d2c60e839d133d7ec5d5c4720d3c0eb,1,False
848,8c25c36f141a121fb4a3765ebc5f256c46f19058,e1ad6a345f2aea407e44549612a3aff848175a3d,1,False
849,8c25c36f141a121fb4a3765ebc5f256c46f19058,d6bd59a6b4e4dde978f945d856ece5204d8bd3a6,1,False
850,8c25c36f141a121fb4a3765ebc5f256c46f19058,f73ce8b20c451e88e9eeac0e55478fae2063bfbb,1,False
851,8c25c36f141a121fb4a3765ebc5f256c46f19058,5fddd5a5b4952032e4213f60595e9bf81d5532ed,3,False
852,8c25c36f141a121fb4a3765ebc5f256c46f19058,fec75f9cdc0694f9a233995564dce1d6d6ac499f,3,False
853,8c25c36f141a121fb4a3765ebc5f256c46f19058,7f77306efba70d922853ee01c6dfef3cf04a7c54,1,False
854,573580048a171654d4301e3fe25e82930971e079,91c215ef2c8c2c55efe966f19b6544aca4bd2547,1,False
855,573580048a171654d4301e3fe25e82930971e079,ec8729abaa3ae087adb950f4ae750bfe7d6fd45e,2,False
856,573580048a171654d4301e3fe25e82930971e079,8255053a5bbbc75b715519c109159bffd2a22522,1,False
857,573580048a171654d4301e3fe25e82930971e079,9a6bb93aa783b20597da088cc06c33145a104d71,2,False
858,573580048a171654d4301e3fe25e82930971e079,c741859fba34d1b44bedbb167e9777eaf7a05af4,1,False
859,573580048a171654d4301e3fe25e82930971e079,2c4aab35e8edb94485419c07d45f0be958d3e1dc,1,False
860,573580048a171654d4301e3fe25e82930971e079,9f534aa40caea837ed913b31024844f8135a7747,1,False
861,573580048a171654d4301e3fe25e82930971e079,e8a1f59d934c1f9f4a5d0268924673522f08e2dd,1,False
862,573580048a171654d4301e3fe25e82930971e079,046b0b4701c581239d929ba4694dbf12f308deb0,1,False
863,573580048a171654d4301e3fe25e82930971e079,08a24335d012f373cbdad9926aa04d86cc0213f3,2,False
864,573580048a171654d4301e3fe25e82930971e079,1e6b2de52be34bdc68e18eb6f1f854e8964230f3,1,False
865,573580048a171654d4301e3fe25e82930971e079,b92cff15dfc13dc83a253c2212ce624628941bef,1,False
866,573580048a171654d4301e3fe25e82930971e079,349efbed07845ec5c1cc3bba38bb52334ce0b1fa,1,False
867,573580048a171654d4301e3fe25e82930971e079,0d1fc78e98e27eaade7c933f544bac35f494acaf,1,False
868,573580048a171654d4301e3fe25e82930971e079,1b3cdd7da9894345be2f3bafae4d2f3b55f42421,3,False
869,573580048a171654d4301e3fe25e82930971e079,2ed89104afce405cbd1dc15e19c54ee728488b4a,1,False
870,573580048a171654d4301e3fe25e82930971e079,8fcbc38e7196b0dc8748f04cd6101e71f92c158e,8,False
871,573580048a171654d4301e3fe25e82930971e079,f54cc1879234c5e612bcf15fb8cc21eb35379ab4,1,False
872,573580048a171654d4301e3fe25e82930971e079,ce4e8e28f91874cafdefcdde7f1ecfd0f494841d,2,False
873,573580048a171654d4301e3fe25e82930971e079,6d9c161e0a7f5f965027230539fe0457d59948a3,1,False
874,573580048a171654d4301e3fe25e82930971e079,3a5021552227b617f1f88f2fa2d6bf134dc85a97,2,False
875,573580048a171654d4301e3fe25e82930971e079,bd1dad58964790cf2e0045b2bc2a07d275f37789,5,False
876,573580048a171654d4301e3fe25e82930971e079,f9398b5e28b65647c7abccd04210a235b3d1b97e,1,False
877,573580048a171654d4301e3fe25e82930971e079,00e9ad82a2bb18b94e15010de34ca470c684895c,6,False
878,573580048a171654d4301e3fe25e82930971e079,0fb8f4f91472d5e0ef91963849709f74b172fbe3,2,False
879,573580048a171654d4301e3fe25e82930971e079,6c35413b3458762d2d62035fd64a0c979cc41fe3,1,False
880,573580048a171654d4301e3fe25e82930971e079,5042cb5efad30f443adef472b8748e1b7bb0452f,8,False
881,573580048a171654d4301e3fe25e82930971e079,0bfa80b9871db28bea1c0c0031d18ffd1dfb2c08,1,False
882,573580048a171654d4301e3fe25e82930971e079,8fb91a57bf518b3cd4b264a6000aa0048e2c3941,4,False
883,573580048a171654d4301e3fe25e82930971e079,5c5c62e02b97902dfff4b6bac7361c9f1bb65ff2,1,False
884,573580048a171654d4301e3fe25e82930971e079,adb52a72f7340b808182cce63bde341533dccf38,1,False
885,573580048a171654d4301e3fe25e82930971e079,18371a5eee9be9c9c151b2c99b2eec76259483af,3,False
886,573580048a171654d4301e3fe25e82930971e079,ce7f11e5bfb6a03ebfe4a10e0e06fac069fc4a65,1,False
887,573580048a171654d4301e3fe25e82930971e079,708cc3e42ace49c45a8c1f709021904d86bd0f6e,1,False
888,573580048a171654d4301e3fe25e82930971e079,343a94e3fad7a67849113a202f6878348c9e5d1d,1,False
889,573580048a171654d4301e3fe25e82930971e079,3a2b6d523914aba26a46f6f5d5a1f976304793c9,1,False
890,573580048a171654d4301e3fe25e82930971e079,a94dbce7d43ad86916d1b53da68e399368550e9e,1,False
891,573580048a171654d4301e3fe25e82930971e079,0a7536bc609c9550bf5c690f3acc84bcf4011375,2,False
892,573580048a171654d4301e3fe25e82930971e079,de680c9d4cfffd93682db2585994e73fbf9ce84d,2,False
893,573580048a171654d4301e3fe25e82930971e079,83030f1819e40215934231253d5629583cad23a8,4,False
894,573580048a171654d4301e3fe25e82930971e079,e261cc3bc04af44770dd47385b1bd226e79efa6f,1,False
895,573580048a171654d4301e3fe25e82930971e079,320b36777d57e772d88d278ceeccd1f5e746304c,3,False
896,573580048a171654d4301e3fe25e82930971e079,633aee4e98d45d25e6ce9d1e623cffd77308f00c,1,False
897,573580048a171654d4301e3fe25e82930971e079,c284933ebfc45ff1f5fc00f447e7ff6b39c52dc4,1,False
898,573580048a171654d4301e3fe25e82930971e079,4016fdbe7a6b831bb9d6883bb651b0686287afd5,1,False
899,573580048a171654d4301e3fe25e82930971e079,ecba24807996f822bb107eb0b997068616330a4b,1,False
900,573580048a171654d4301e3fe25e82930971e079,a78474948ac07879d628e25dc012bf75f6f308c1,2,False
901,573580048a171654d4301e3fe25e82930971e079,39a9ef776a28fb848a52ab7aac544da7f8225b6d,2,False
902,573580048a171654d4301e3fe25e82930971e079,fdb3f97ceba12e211e60f0795577b26868182eba,3,False
903,573580048a171654d4301e3fe25e82930971e079,d36f651b63462914030a6257ea98cbf9ccc6f376,2,False
904,573580048a171654d4301e3fe25e82930971e079,29bae9472203546847ec1352a604566d0f602728,1,False
905,573580048a171654d4301e3fe25e82930971e079,89df3279fc97e471d57b270552ea44bf204a031c,1,False
906,573580048a171654d4301e3fe25e82930971e079,04eae8b238e8e43ad3a609b14e193bf5ce07d526,1,False
907,573580048a171654d4301e3fe25e82930971e079,d179ca4715e7addd737bbb96e661938646b9df32,1,False
908,573580048a171654d4301e3fe25e82930971e079,18ab02548f0bb37734e90388669b479578ea4550,6,False
909,573580048a171654d4301e3fe25e82930971e079,04282d7cc824dfc57582d8f3abc44afe7c58fc4c,5,False
910,573580048a171654d4301e3fe25e82930971e079,322ed43aace4914640ef1e1ee3a7e796f55e6606,5,False
911,573580048a171654d4301e3fe25e82930971e079,8b53f0589a5daddb87514d7336070c4211324b7b,1,False
912,573580048a171654d4301e3fe25e82930971e079,5cd13cdcb735b29821b463c33e4dd220899fc7f8,2,False
913,573580048a171654d4301e3fe25e82930971e079,ee73f5f94b654d2da610e74e3ab0c6420826e8ea,6,False
914,573580048a171654d4301e3fe25e82930971e079,b542169a37a5cc6381a863f60666a677ab5b4890,1,False
915,573580048a171654d4301e3fe25e82930971e079,0877cd35d860e0ff3220c8927178c8fd3d880348,4,False
916,573580048a171654d4301e3fe25e82930971e079,1c084b111714471550772fd9a5a5a5855cd3bdf2,1,False
917,573580048a171654d4301e3fe25e82930971e079,3408042e39aad1a84f31f144d89603c06c85532d,1,False
918,573580048a171654d4301e3fe25e82930971e079,41fbe5a98017cda166de12fd5af13075071535ba,1,False
919,573580048a171654d4301e3fe25e82930971e079,90d3520db8819d628b5118d563f0b0ddfb8b036d,3,False
920,573580048a171654d4301e3fe25e82930971e079,6e7e5c061f21b6fa7d9bee9d040acff15bfb2a90,2,False
921,573580048a171654d4301e3fe25e82930971e079,f00bac094f5694b4b00b0f4b3a9dccf14465c23a,2,False
922,573580048a171654d4301e3fe25e82930971e079,e0590940043b88992c4417d239c01c282cd31309,1,False
923,573580048a171654d4301e3fe25e82930971e079,04da5b031beeaa751f59832eb9e47ce08f9cad10,2,False
924,573580048a171654d4301e3fe25e82930971e079,8930f62a4b5eb1cbabf224cf84aa009ea798cfee,1,False
925,573580048a171654d4301e3fe25e82930971e079,ec5c4de0da234dddd9f4da441253d0cfa351debd,1,False
926,573580048a171654d4301e3fe25e82930971e079,c960fcd602c55624d32a8b6271dc0ae9b1aff021,1,False
927,573580048a171654d4301e3fe25e82930971e079,8722b7f0d4af035ca61d480b7ef2c4bbb328c54a,1,False
928,573580048a171654d4301e3fe25e82930971e079,a52b81b322087ce82e4ec4124b3a47cbb391a0eb,1,False
929,573580048a171654d4301e3fe25e82930971e079,700bbcd3518ca8cb3dac50a89fc69cad3dc1a579,2,False
930,573580048a171654d4301e3fe25e82930971e079,79fe558ea9e13f4bdbbd1c8ddef8e863c0839d80,5,False
931,573580048a171654d4301e3fe25e82930971e079,2b77ff97f6629175e0b4321d426506f0e26946de,1,False
932,573580048a171654d4301e3fe25e82930971e079,68bd22075e870381e861d39cc6d629b3fd03c953,1,False
933,573580048a171654d4301e3fe25e82930971e079,0f3c1ca738ad6ab8c5d5f642e1e81958b0c45cbd,3,False
934,573580048a171654d4301e3fe25e82930971e079,fe1f6a674cd1b7bb612b145bbb62eed61fbc9833,6,False
935,573580048a171654d4301e3fe25e82930971e079,a95311474d799499fbb50b4b7e765a9af99791d9,2,False
936,573580048a171654d4301e3fe25e82930971e079,e3fed6e6a33f63b946570669fefd9ce53f1092c8,2,False
937,573580048a171654d4301e3fe25e82930971e079,76361a44e145732a39dbc68d9418871038c83be2,4,False
938,573580048a171654d4301e3fe25e82930971e079,84e0ec8ed506334cd7c809c8c4648b0580416200,1,False
939,573580048a171654d4301e3fe25e82930971e079,6b6fbee1e2f49390b4cfd8d080a6e2f4b6538085,1,False
940,573580048a171654d4301e3fe25e82930971e079,9b486c647916df9f8be0f8d4fc5c94c493bfaa80,1,False
941,573580048a171654d4301e3fe25e82930971e079,b0402c4063a66b7f122c487dada3e72dbd18adcb,1,False
